link,listing_title,listing_mileage,primary_price,deal_gauge,exterior_color,interior_color,drivetrain,mpg,fuel_type,transmission,engine,vin,stock_number,vehicle_history,seller_name,price_history,Cylinders,Liters,Boosted
https://www.cars.com/vehicledetail/d4c3302f-b054-43d3-9137-c348f5731c80/,2021 Ford F-150 XL,"49,634 mi.","$37,998","Great Deal $1,520 under",Carbonized Gray Metallic,Black,Four-wheel Drive,22,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E85MFA51512,MFA51512,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AutoNation Subaru Arapahoe,"[('10/14/23', 'Listed', '$39,998'), ('10/27/23', '-$1,460', '$38,538'), ('10/30/23', '+$1,460', '$39,998'), ('11/03/23', '-$1,000', '$38,998'), ('11/08/23', '-$1,000', '$37,998')]",6,3.5,True
https://www.cars.com/vehicledetail/4fba7347-b0be-4292-b0d3-29530228d351/,2014 Subaru Legacy 2.5i Premium,"151,193 mi.","$10,998",This is a fair deal. Why?,Venetian Red Pearl,Dark Gray,All-wheel Drive,24-32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S3BMCC60E3002139,E3002139,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",AutoNation Subaru Arapahoe,"[('10/14/23', 'Listed', '$11,498'), ('10/27/23', '-$650', '$10,848'), ('10/31/23', '+$650', '$11,498'), ('11/08/23', '-$500', '$10,998')]",4,2.5,False
https://www.cars.com/vehicledetail/489e876e-1ada-4162-8331-b32b9c067c56/,2011 Subaru Impreza Outback Sport,"84,874 mi.","$11,400",Great Deal $435 under,Steel Silver / Spark Silver Metallic,Black,All-wheel Drive,20-27,Gasoline,5-Speed Manual,2.5L H4 16V MPFI SOHC,JF1GH6D66BG810581,7HS1397,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Schomp Hyundai,[],4,2.5,False
https://www.cars.com/vehicledetail/2451ec16-bd66-487e-b127-6a49f787f000/,2020 Mercedes-Benz AMG C 43 Base 4MATIC,"23,794 mi.","$47,561",This is a good deal.,Black,Saddle Brown / Black,All-wheel Drive,19-27,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,55SWF6EBXLU330366,1BA2687A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Schomp BMW,[],6,3.0,True
https://www.cars.com/vehicledetail/86774e8e-9103-43bd-8dc7-8b85d14eb80b/,2015 Cadillac SRX Performance Collection,"131,577 mi.","$18,487",This is a fair deal. Why?,Silver,-,Front-wheel Drive,17-24,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,3GYFNCE3XFS570258,S59441,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",The Sharpest Rides,[],6,3.6,False
https://www.cars.com/vehicledetail/805d04a9-8d38-44e6-85ec-84560df28939/,2020 Chevrolet Traverse LT Cloth,"59,919 mi.","$26,487",Great Deal $961 under,Black,Black,Front-wheel Drive,18-27,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERGKW9LJ299936,S60341,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",The Sharpest Rides,[],6,3.6,False
https://www.cars.com/vehicledetail/91cdb91d-ef4f-4c51-80e2-1133661a65b3/,2007 INFINITI G35x Base,"153,572 mi.","$8,997",This is a fair deal. Why?,Liquid Platinum,Black,All-wheel Drive,19-25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI DOHC,JNKBV61F87M815354,7M815354,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",AutoNation Chrysler Jeep Broadway,"[('10/14/23', 'Listed', '$8,997'), ('10/27/23', '-$650', '$8,347'), ('10/30/23', '+$650', '$8,997')]",6,3.5,False
https://www.cars.com/vehicledetail/a3153579-c446-4293-85d2-2e891557ff99/,2018 Chevrolet Colorado LT,"27,773 mi.","$33,990",This is a good deal.,Silver,Black,Four-wheel Drive,17-24,Gasoline,"Automatic, 8-Spd","V6, VVT, 3.6 Liter",1GCGTCEN1J1182783,11172,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Urban Motors Blue,[],6,3.6,False
https://www.cars.com/vehicledetail/1d2c5a43-7ece-46f6-ba29-4a096b368892/,2020 Toyota RAV4 TRD Off-Road - Lifted + Prinsu CBI Roof Rack,"42,561 mi.","$37,990",This is a fair deal. Why?,Black,Black,All-wheel Drive,25-32,Gasoline,"Automatic, 8-Spd w/Direct & Sequential Shift","4-Cyl, 2.5 Liter",2T3J1RFV7LC063140,53373,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Urban Motors Blue,"[('10/14/23', 'Listed', '$38,990'), ('10/28/23', '-$1,000', '$37,990')]",4,2.5,False
https://www.cars.com/vehicledetail/5421945a-add2-4e86-960a-78220d7b3275/,2021 Honda HR-V EX,"50,260 mi.","$22,490",Good Deal $469 under,Gray,Gray,All-wheel Drive,26-31,Gasoline,"Automatic, CVT w/Sport Mode","4-Cyl, i-VTEC, 1.8 Liter",3CZRU6H57MM742682,53394,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Blue,[],4,1.8,False
https://www.cars.com/vehicledetail/e9e758dc-b5ce-46d4-9113-7aac856831b0/,2022 Toyota 4Runner TRD Pro,"47,010 mi.","$39,990",This is a good deal.,Gray,Black,Four-wheel Drive,16-19,Gasoline,"Automatic, 5-Spd w/Sequential Shift","V6, 4.0 Liter",JTEMU5JR6N6017708,53360,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Blue,[],6,4.0,False
https://www.cars.com/vehicledetail/0f48becc-3b56-4923-9f4c-ffed18b71559/,2020 Subaru Legacy Premium,"66,150 mi.","$22,490",Good Deal $371 under,Abyss Blue Pearl,Slate Black,All-wheel Drive,27-35,Gasoline,Automatic,"2.5L H-4 gasoline direct injection, DOHC, variable valve control",4S3BWAC67L3004336,70832,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Urban Motors Green,"[('10/14/23', 'Listed', '$23,490'), ('11/03/23', '-$500', '$22,990'), ('11/10/23', '-$500', '$22,490')]",4,2.5,False
https://www.cars.com/vehicledetail/6778c0a7-7919-43b5-b02b-8002b628d694/,2022 Subaru Impreza Base,"37,567 mi.","$22,490",This is a fair deal. Why?,Crystal Black Silica,Ivory,All-wheel Drive,24-31,Gasoline,Manual,"2L H-4 gasoline direct injection, DOHC, variable valve control,",4S3GTAA65N1710995,70828,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Urban Motors Green,"[('10/14/23', 'Listed', '$22,990'), ('11/10/23', '-$500', '$22,490')]",4,2,False
https://www.cars.com/vehicledetail/fca37df1-7b51-47e8-b855-487552a862ec/,2018 Volkswagen Golf GTI 2.0T S 4-Door,"41,102 mi.","$23,990",This is a good deal.,Tornado Red,Titan Black,Front-wheel Drive,25-33,Gasoline,Manual,"2L I-4 gasoline direct injection, DOHC, variable valve control,",3VW547AU2JM288653,70841,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Urban Motors Green,[],4,2,False
https://www.cars.com/vehicledetail/b9b12484-50e6-4066-bc3e-2b8c21c4805a/,2021 Toyota Corolla LE,"85,033 mi.","$18,490",This is a good deal.,Classic Silver Metallic,Black,Front-wheel Drive,30-38,Gasoline,Automatic,"1.8L I-4 DOHC, VVT-i variable valve control, regular unleaded, e",5YFEPMAE9MP243739,70838,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Green,"[('10/14/23', 'Listed', '$19,990'), ('10/27/23', '-$500', '$19,490'), ('11/03/23', '-$500', '$18,990'), ('11/10/23', '-$500', '$18,490')]",4,1.8,False
https://www.cars.com/vehicledetail/ffa3dd66-a04b-4d65-a58e-11b4953b3153/,2021 Toyota 4Runner SR5 Premium,"54,826 mi.","$35,000","Great Deal $1,039 under",Super White,Graphite,Four-wheel Drive,16-19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTENU5JRXM5929637,NHRP210012,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Larry H. Miller Nissan Highlands Ranch,"[('10/18/23', 'Listed', '$37,562'), ('10/23/23', '-$562', '$37,000'), ('10/31/23', '-$1,000', '$36,000'), ('11/01/23', '+$100', '$36,100'), ('11/02/23', '-$100', '$36,000'), ('11/08/23', '-$1,000', '$35,000')]",6,4.0,False
https://www.cars.com/vehicledetail/d58e10af-6c3e-458c-8c30-9b756ec3c0d5/,2022 Nissan Pathfinder SV,"31,979 mi.","$34,000","Great Deal $1,396 under",Glacier White,Charcoal,Four-wheel Drive,21-27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI DOHC,5N1DR3BC6NC224018,NHRP220028,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Larry H. Miller Nissan Highlands Ranch,"[('10/15/23', 'Listed', '$36,717'), ('10/18/23', '-$336', '$36,381'), ('10/23/23', '-$381', '$36,000'), ('10/31/23', '-$1,000', '$35,000'), ('11/01/23', '+$100', '$35,100'), ('11/02/23', '-$100', '$35,000'), ('11/08/23', '-$1,000', '$34,000')]",6,3.5,False
https://www.cars.com/vehicledetail/45ec00be-eb39-4060-bde3-b91556b8d603/,2012 Nissan Murano CrossCabriolet Base,"84,981 mi.","$12,999","Great Deal $1,584 under",Super Black,Black,All-wheel Drive,17-22,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,JN8AZ1FY7CW100339,LC208618A,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Larry H. Miller Chrysler Dodge Ram FIAT Denver,"[('10/24/23', 'Listed', '$13,599'), ('10/31/23', '-$600', '$12,999'), ('11/01/23', '+$100', '$13,099'), ('11/03/23', '-$700', '$12,399'), ('11/04/23', '+$600', '$12,999')]",6,3.5,False
https://www.cars.com/vehicledetail/5ca4e246-ae3c-42cf-b9b8-ed03fa372176/,2016 McLaren 675LT Base,"5,913 mi.","$269,981",,Onyx Black,Carbon Black,Rear-wheel Drive,-,Gasoline,7-Speed Automatic with Auto-Shift,3.8L V8 32V MPFI DOHC Twin Turbo,SBM11RAA4GW675085,L1402B,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Mike Ward Maserati,[],8,3.8,True
https://www.cars.com/vehicledetail/cab3ad4e-a68b-4f0e-bb83-9500481ad467/,2019 Cadillac XT4 Sport,"29,505 mi.","$29,999",This is a good deal.,Shadow Metallic,Jet Black,All-wheel Drive,22-29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GYFZFR44KF210846,P10073A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Mike Ward INFINITI,"[('10/22/23', 'Listed', '$31,599'), ('10/23/23', '-$900', '$30,699'), ('10/24/23', '-$700', '$29,999')]",4,2.0,True
https://www.cars.com/vehicledetail/b8e2d28c-db36-46d4-8c65-4c013c9ef83a/,2010 Honda Civic LX,"145,168 mi.","$8,892",This is a good deal.,Polished Metal Metallic,Gray,Front-wheel Drive,25-36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFA1F52AE038242,US165977B,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Groove Subaru,[],4,1.8,False
https://www.cars.com/vehicledetail/e6ac016f-0c11-4257-8716-445e1bc07b40/,2022 Audi S4 3.0T Premium,"1,625 mi.","$48,245",This is a good deal.,Ibis White,Black,All-wheel Drive,21-30,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WAUA4AF40NA041154,SJLP220058,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Jaguar Lakewood,"[('10/14/23', 'Listed', '$48,990'), ('11/02/23', '-$182', '$48,808'), ('11/09/23', '-$563', '$48,245')]",6,3.0,True
https://www.cars.com/vehicledetail/bdc7cdf8-8acc-40ee-9c7e-d3161cb853b9/,2022 Toyota 4Runner TRD Sport,"17,963 mi.","$42,791",Good Deal $446 under,Magnetic Gray Metallic,Black / Graphite,Four-wheel Drive,16-19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTESU5JR6N5988642,GT163223A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Groove Toyota,"[('10/14/23', 'Listed', '$44,990'), ('10/21/23', '-$200', '$44,790'), ('10/27/23', '-$300', '$44,490'), ('11/02/23', '-$999', '$43,491'), ('11/09/23', '-$700', '$42,791')]",6,4.0,False
https://www.cars.com/vehicledetail/a3ef5661-cf5f-4349-81f6-b588ebad4416/,2023 Audi A4 40 Premium,"5,426 mi.","$34,749",Good Deal $562 under,Mythos Black Metallic,Atlas Beige,All-wheel Drive,24-33,Gasoline,Automatic,2.0L,WAUABAF4XPN003299,LPN003299,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Audi Denver,[],,2.0,False
https://www.cars.com/vehicledetail/9f334017-af21-4be4-85e3-b034aef2f42b/,2023 Ford F-150 XL,"4,880 mi.","$44,849","Great Deal $3,263 under",Oxford White,Black,Four-wheel Drive,22,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E88PKE10248,PKE10248,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",AutoNation USA Denver Broadway,"[('10/14/23', 'Listed', '$46,999'), ('10/24/23', '-$1,000', '$45,999'), ('10/27/23', '-$1,679', '$44,320'), ('10/30/23', '+$1,679', '$45,999'), ('11/03/23', '-$1,150', '$44,849')]",6,3.5,True
https://www.cars.com/vehicledetail/f2779dda-a264-456e-9a26-9eab3a102f7f/,2020 Acura MDX 3.5L,"39,989 mi.","$32,701",Good Deal $67 under,Lunar Silver Metallic,Graystone,All-wheel Drive,19-26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H3XLL012464,AHCP200222,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Arapahoe Hyundai,"[('10/18/23', 'Listed', '$32,501'), ('10/27/23', '+$400', '$32,901'), ('11/06/23', '-$200', '$32,701')]",6,3.5,False
https://www.cars.com/vehicledetail/9ccc4488-1521-4d1a-89a8-1b082905bdc2/,2021 Jeep Grand Cherokee Trailhawk,"21,966 mi.","$42,701",This is a good deal.,Sting Gray Clearcoat,Ruby Red,Four-wheel Drive,18-25,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4RJFLT9MC510252,AHCP210161,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Arapahoe Hyundai,"[('10/27/23', 'Listed', '$42,999'), ('11/06/23', '-$298', '$42,701')]",8,5.7,False
https://www.cars.com/vehicledetail/0e1328e2-9f4e-4606-84cf-199ecdffedaa/,2019 RAM 1500 Classic Warlock,"92,600 mi.","$29,090",This is a good deal.,Bright White Clearcoat,Diesel Gray / Black,Four-wheel Drive,16-23,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6RR7LTXKS715216,KS715216,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}","John Elway Chevrolet - Delivery from Denver, CO (Salt Lake City)","[('10/14/23', 'Listed', '$30,590'), ('10/27/23', '-$500', '$30,090'), ('11/01/23', '-$500', '$29,590'), ('11/09/23', '-$500', '$29,090')]",8,5.7,False
https://www.cars.com/vehicledetail/c1fd01fd-db58-47e6-9574-f3a26c6c64ea/,2020 Volkswagen Jetta 1.4T SE,"37,645 mi.","$20,737",Good Deal $388 under,Pure White,Black,Front-wheel Drive,30-40,Gasoline,8-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,3VWC57BU9LM086060,LM086060,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Larry H. Miller Volkswagen Lakewood,[],4,1.4,True
https://www.cars.com/vehicledetail/17afff86-4d5f-45de-b1f5-b62eef2324fa/,2023 Genesis G70 3.3T,"5,221 mi.","$52,729",This is a fair deal. Why?,Tasman Blue,Obsidian Black,All-wheel Drive,17-26,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,KMTG54TE0PU114325,GEPU114325,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",McDonald Hyundai,"[('10/14/23', 'Listed', '$57,150'), ('10/20/23', '-$3,220', '$53,930'), ('10/25/23', '+$799', '$54,729'), ('11/03/23', '-$2,000', '$52,729')]",6,3.3,True
https://www.cars.com/vehicledetail/0a55a4ac-c578-4c22-bc93-5c52b8c14b08/,2019 Honda CR-V LX,"70,000 mi.","$18,900","Great Deal $2,546 under",-,-,All-wheel Drive,25-31,Gasoline,Automatic,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",5J6RW6H39KL001280,001280,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,"[('10/14/23', 'Listed', '$19,990'), ('11/07/23', '-$1,090', '$18,900')]",4,2.4,False
https://www.cars.com/vehicledetail/71f3e3de-f61e-47e0-b557-8d8e2209cf27/,2023 Ford F-150 Lariat,"10,872 mi.","$59,969","Great Deal $1,771 under",Avalanche,Black,Four-wheel Drive,18-23,Gasoline,10-Speed Shiftable Automatic,3.5,1FTFW1E81PKD56713,CSD56713,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",ClearShift,"[('10/14/23', 'Listed', '$64,791'), ('10/17/23', '-$802', '$63,989'), ('10/25/23', '-$1,002', '$62,987'), ('11/01/23', '-$2,001', '$60,986'), ('11/09/23', '-$1,017', '$59,969')]",,3.5,False
https://www.cars.com/vehicledetail/bd94a3d2-ead2-4873-847a-8378aad0a2fd/,2016 Lexus NX 200t Base,"136,384 mi.","$19,999",Great Deal $552 under,Matador Red Mica,Tan,All-wheel Drive,22-28,Gasoline,6-Speed Shiftable Automatic,"2L I-4 port/direct injection, DOHC, VVT-i variable valve control",JTJBARBZ9G2050218,050218,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Key Auto Denver,[],4,2,False
https://www.cars.com/vehicledetail/73145ce8-2361-42bd-ad1c-9d7e61cc70bc/,2023 Ford F-150 Lariat,"7,047 mi.","$57,000","Great Deal $3,475 under",0,-,Four-wheel Drive,17-24,Gasoline,Automatic,"EcoBoost 2.7L V-6 port/direct injection, DOHC, Ti-VCT variable v",1FTEW1EP2PKD07250,B5803D,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Freeway Ford,"[('10/14/23', 'Listed', '$57,500'), ('11/07/23', '-$500', '$57,000')]",6,2.7,False
https://www.cars.com/vehicledetail/58452ff7-d32a-4fc0-8705-4e22417012e0/,2022 Ford F-150 XLT,"13,538 mi.","$51,000","Great Deal $2,141 under",0,-,Four-wheel Drive,23-23,Gasoline,Automatic,3.5L PowerBoost Full-Hybrid V6,1FTFW1ED8NFC32148,B5802D,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Freeway Ford,"[('10/14/23', 'Listed', '$52,500'), ('11/07/23', '-$1,500', '$51,000')]",6,3.5,False
https://www.cars.com/vehicledetail/51317f60-d8da-4935-8517-7c10caf3ea85/,2022 Ford F-150 Lariat,"9,363 mi.","$56,000","Great Deal $3,458 under",0,-,Four-wheel Drive,18-23,Gasoline,Automatic,3.5L V6 EcoBoost,1FTFW1E88NKF12369,B5805D,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Freeway Ford,"[('10/14/23', 'Listed', '$55,000'), ('11/07/23', '+$1,000', '$56,000')]",6,3.5,False
https://www.cars.com/vehicledetail/94759b6d-7636-4c1f-9792-3404cb4cfaa0/,2018 Volkswagen Tiguan 2.0T SE,"33,000 mi.","$21,995",This is a good deal.,Blue,White,All-wheel Drive,,Gasoline,8-Speed A/T,184.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,3VV2B7AX0JM193113,,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",,"[('10/14/23', 'Listed', '$23,995'), ('10/15/23', '-$2,000', '$21,995')]",4,2.0,False
https://www.cars.com/vehicledetail/513ebb4f-9876-42f4-9858-435162d7d631/,2017 Chevrolet Sonic LT,"66,281 mi.","$11,990",This is a good deal.,White,Gray,Front-wheel Drive,24-34,Gasoline,"Automatic, 6-Spd","4-Cyl, 1.8 Liter",1G1JG6SH6H4172519,53389,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Blue,"[('10/14/23', 'Listed', '$10,990'), ('10/15/23', '+$1,000', '$11,990')]",4,1.8,False
https://www.cars.com/vehicledetail/e363df12-54a5-4dea-b9fc-903664627799/,2022 Honda HR-V EX,"41,211 mi.","$22,990",This is a good deal.,Gray,Black,All-wheel Drive,26-31,Gasoline,"Automatic, CVT w/Sport Mode","4-Cyl, i-VTEC, 1.8 Liter",3CZRU6H56NM752606,53382,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Blue,[],4,1.8,False
https://www.cars.com/vehicledetail/24be4553-c289-4cbd-ada1-d827e1d60a69/,2022 Honda HR-V EX,"35,979 mi.","$22,990",Great Deal $508 under,Gray,Black,All-wheel Drive,26-31,Gasoline,"Automatic, CVT w/Sport Mode","4-Cyl, i-VTEC, 1.8 Liter",3CZRU6H57NM762481,53378,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Blue,[],4,1.8,False
https://www.cars.com/vehicledetail/4146775e-5ead-47b1-9b22-635eb404a5b1/,2018 Hyundai Accent SEL,"47,598 mi.","$14,290",Good Deal -$168 under,Black,Beige,Front-wheel Drive,28-38,Gasoline,"Auto, 6-Spd w/Overdrive","4-Cyl, 1.6 Liter",3KPC24A33JE012448,53388,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Urban Motors Blue,"[('10/14/23', 'Listed', '$14,990'), ('10/28/23', '-$200', '$14,790'), ('11/12/23', '-$500', '$14,290')]",4,1.6,False
https://www.cars.com/vehicledetail/ae303f03-4cf0-43c6-b546-00b710eb552c/,2019 Toyota RAV4 LE,"49,972 mi.","$24,890",This is a good deal.,Silver,Black,All-wheel Drive,25-33,Gasoline,"Automatic, 8-Spd w/Direct & Sequential Shift","4-Cyl, 2.5 Liter",2T3F1RFV2KW016052,53369,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Urban Motors Blue,"[('10/14/23', 'Listed', '$24,990'), ('10/28/23', '-$100', '$24,890')]",4,2.5,False
https://www.cars.com/vehicledetail/bd2cb7dc-386b-44c9-9664-4b7f378b50ba/,2019 Mercedes-Benz GLE 400 Base 4MATIC,"61,616 mi.","$29,999","Great Deal $1,030 under",Black,Black,All-wheel Drive,17-23,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDA5GB4KB212275,P8684A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Mercedes-Benz of Littleton,"[('10/14/23', 'Listed', '$32,500'), ('10/16/23', '-$901', '$31,599'), ('10/28/23', '-$600', '$30,999'), ('11/09/23', '-$1,000', '$29,999')]",6,3.0,True
https://www.cars.com/vehicledetail/bfa12dcd-c473-43f4-a164-78785606aa91/,2021 Bentley Bentayga Speed,"4,789 mi.","$207,490",This is a good deal.,Red,Beluga Hide,All-wheel Drive,12-18,Gasoline,8-Speed Automatic,6.0L W12 48V PDI DOHC Twin Turbo,SJAAR2ZV2MC037903,MC037903T,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Ferrari of Denver,"[('10/26/23', 'Listed', '$208,990'), ('11/02/23', '-$1,000', '$207,990'), ('11/10/23', '-$500', '$207,490')]",12,6.0,True
https://www.cars.com/vehicledetail/eed5343e-d384-496b-9e25-34bca679dce7/,2021 Toyota Tacoma TRD Off Road,"37,196 mi.","$39,000",This is a good deal.,Cement,Cement,Four-wheel Drive,-,Gasoline,6-Speed,3.5L V6 24V PDI DOHC,3TYCZ5AN4MT031270,NHR230012A,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Larry H. Miller Nissan Highlands Ranch,"[('10/18/23', 'Listed', '$40,348'), ('10/23/23', '-$348', '$40,000'), ('10/31/23', '-$500', '$39,500'), ('11/01/23', '+$100', '$39,600'), ('11/02/23', '-$100', '$39,500'), ('11/08/23', '-$500', '$39,000')]",6,3.5,False
https://www.cars.com/vehicledetail/523479c7-3ee0-4731-90ef-24bfae0754b4/,2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe,"39,546 mi.","$47,974",This is a good deal.,Gray Metallic,Crystal Grey,All-wheel Drive,17-22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGED6EBXKA154635,2PA2245,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Schomp Honda,[],6,3.0,True
https://www.cars.com/vehicledetail/a01b52b9-73fa-4660-bda6-fa98dbea961e/,2022 Honda HR-V EX,"34,310 mi.","$25,474",Good Deal $55 under,Modern Steel Metallic,Black,All-wheel Drive,26-31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H51NM758815,2HA2567,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Schomp Honda,"[('10/14/23', 'Listed', '$24,974'), ('11/08/23', '+$1,000', '$25,974'), ('11/11/23', '-$500', '$25,474')]",4,1.8,False
https://www.cars.com/vehicledetail/bb1e921b-551c-4835-9416-f0ef85c2af67/,2023 Subaru Ascent Limited 7-Passenger,"5,891 mi.","$39,981",Good Deal $898 under,Crystal White Pearl,Black,All-wheel Drive,19-25,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMASD7P3425756,6S40663A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('10/14/23', 'Listed', '$44,393'), ('10/15/23', '-$1,245', '$43,148'), ('10/20/23', '-$1,167', '$41,981'), ('11/08/23', '-$1,000', '$40,981'), ('11/10/23', '-$1,000', '$39,981')]",4,2.4,True
